id,characteristic_id,review_id,value
41363,7216,12502,5
41364,7217,12502,3
41365,7218,12502,4
41366,7215,12503,3
41367,7216,12503,5
41368,7217,12503,5
41369,7218,12503,3
41370,7219,12504,1
41371,7220,12504,3
41372,7221,12504,1
41373,7222,12504,5
41374,7219,12505,3
41375,7220,12505,5
41376,7221,12505,3
41377,7222,12505,1
41378,7223,12506,1
41379,7224,12506,3
41380,7225,12506,4
41381,7226,12506,2
41382,7227,12507,2
41383,7228,12507,3
41384,7229,12507,2
41385,7230,12507,3
41386,7227,12508,5
41387,7228,12508,1
41388,7229,12508,1
41389,7230,12508,3
41390,7227,12509,3
41391,7228,12509,5
41392,7229,12509,4
41393,7230,12509,5
41394,7227,12510,1
41395,7228,12510,5
41396,7229,12510,5
41397,7230,12510,3
41398,7231,12511,3
41399,7232,12511,2
41400,7233,12511,5
41401,7234,12511,4
41402,7231,12512,5
41403,7232,12512,3
41404,7233,12512,5
41405,7234,12512,2
41406,7235,12513,5
41407,7235,12514,2
41408,7235,12515,4
41409,7235,12516,2
41410,7235,12517,1
41411,7235,12518,1
41412,7235,12519,1
41413,7236,12520,5
41414,7237,12520,5
41415,7238,12520,1
41416,7239,12520,1
41417,7236,12521,5
41418,7237,12521,3
41419,7238,12521,3
41420,7239,12521,5
41421,7236,12522,5
41422,7237,12522,3
41423,7238,12522,5
41424,7239,12522,3
41425,7236,12523,2
41426,7237,12523,5
41427,7238,12523,5
41428,7239,12523,2
41429,7236,12524,3
41430,7237,12524,2
41431,7238,12524,2
41432,7239,12524,5
41433,7236,12525,5
41434,7237,12525,5
41435,7238,12525,4
41436,7239,12525,4
41437,7236,12526,5
41438,7237,12526,4
41439,7238,12526,3
41440,7239,12526,2
41441,7236,12527,3
41442,7237,12527,3
41443,7238,12527,5
41444,7239,12527,3
41445,7236,12528,3
41446,7237,12528,2
41447,7238,12528,4
41448,7239,12528,5
41449,7240,12529,3
41450,7241,12529,2
41451,7242,12529,1
41452,7243,12529,4
41453,7240,12530,4
41454,7241,12530,4
41455,7242,12530,4
41456,7243,12530,2
41457,7240,12531,3
41458,7241,12531,5
41459,7242,12531,2
41460,7243,12531,1
41461,7240,12532,2
41462,7241,12532,5
41463,7242,12532,4
41464,7243,12532,2
41465,7244,12533,3
41466,7245,12533,5
41467,7246,12533,4
41468,7247,12533,2
41469,7244,12534,1
41470,7245,12534,2
41471,7246,12534,3
41472,7247,12534,2
41473,7244,12535,1
41474,7245,12535,3
41475,7246,12535,3
41476,7247,12535,1
41477,7244,12536,5
41478,7245,12536,5
41479,7246,12536,1
41480,7247,12536,3
41481,7244,12537,3
41482,7245,12537,4
41483,7246,12537,1
41484,7247,12537,5
41485,7244,12538,2
41486,7245,12538,5
41487,7246,12538,2
41488,7247,12538,3
41489,7244,12539,5
41490,7245,12539,5
41491,7246,12539,4
41492,7247,12539,5
41493,7248,12540,5
41494,7249,12540,5
41495,7250,12540,2
41496,7251,12540,2
41497,7248,12541,3
41498,7249,12541,5
41499,7250,12541,4
41500,7251,12541,5
41501,7248,12542,3
41502,7249,12542,3
41503,7250,12542,3
41504,7251,12542,2
41505,7248,12543,3
41506,7249,12543,2
41507,7250,12543,4
41508,7251,12543,2
41509,7248,12544,4
41510,7249,12544,2
41511,7250,12544,3
41512,7251,12544,5
41513,7248,12545,4
41514,7249,12545,1
41515,7250,12545,3
41516,7251,12545,5
41517,7248,12546,3
41518,7249,12546,3
41519,7250,12546,4
41520,7251,12546,4
41521,7248,12547,2
41522,7249,12547,3
41523,7250,12547,2
41524,7251,12547,5
41525,7248,12548,5
41526,7249,12548,4
41527,7250,12548,5
41528,7251,12548,5
41529,7248,12549,4
41530,7249,12549,1
41531,7250,12549,4
41532,7251,12549,3
41533,7248,12550,4
41534,7249,12550,4
41535,7250,12550,3
41536,7251,12550,1
41537,7248,12551,2
41538,7249,12551,2
41539,7250,12551,4
41540,7251,12551,3
41541,7248,12552,1
41542,7249,12552,4
41543,7250,12552,3
41544,7251,12552,1
41545,7252,12553,4
41546,7253,12553,1
41547,7254,12553,1
41548,7255,12553,4
41549,7256,12554,2
41550,7256,12555,5
41551,7256,12556,4
41552,7256,12557,3
41553,7256,12558,2
41554,7256,12559,2
41555,7256,12560,5
41556,7256,12561,5
41557,7256,12562,2
41558,7257,12563,2
41559,7258,12563,4
41560,7259,12563,4
41561,7260,12563,1
41562,7257,12564,1
41563,7258,12564,2
41564,7259,12564,2
41565,7260,12564,4
41566,7257,12565,1
41567,7258,12565,5
41568,7259,12565,3
41569,7260,12565,3
41570,7257,12566,3
41571,7258,12566,5
41572,7259,12566,3
41573,7260,12566,5
41574,7257,12567,2
41575,7258,12567,5
41576,7259,12567,2
41577,7260,12567,3
41578,7261,12568,4
41579,7262,12568,1
41580,7263,12568,3
41581,7264,12568,1
41582,7261,12569,4
41583,7262,12569,1
41584,7263,12569,1
41585,7264,12569,2
41586,7261,12570,2
41587,7262,12570,2
41588,7263,12570,2
41589,7264,12570,1
41590,7261,12571,5
41591,7262,12571,1
41592,7263,12571,1
41593,7264,12571,2
41594,7261,12572,2
41595,7262,12572,1
41596,7263,12572,2
41597,7264,12572,3
41598,7261,12573,5
41599,7262,12573,3
41600,7263,12573,3
41601,7264,12573,3
41602,7261,12574,3
41603,7262,12574,5
41604,7263,12574,2
41605,7264,12574,2
41606,7261,12575,3
41607,7262,12575,2
41608,7263,12575,5
41609,7264,12575,2
41610,7265,12576,1
41611,7266,12576,1
41612,7267,12576,1
41613,7268,12576,2
41614,7265,12577,5
41615,7266,12577,3
41616,7267,12577,4
41617,7268,12577,2
41618,7265,12578,4
41619,7266,12578,1
41620,7267,12578,4
41621,7268,12578,3
41622,7265,12579,3
41623,7266,12579,3
41624,7267,12579,4
41625,7268,12579,5
41626,7265,12580,5
41627,7266,12580,1
41628,7267,12580,5
41629,7268,12580,1
41630,7269,12581,5
41631,7270,12581,3
41632,7271,12581,1
41633,7272,12581,1
41634,7269,12582,2
41635,7270,12582,4
41636,7271,12582,1
41637,7272,12582,3
41638,7269,12583,2
41639,7270,12583,2
41640,7271,12583,4
41641,7272,12583,3
41642,7269,12584,4
41643,7270,12584,1
41644,7271,12584,4
41645,7272,12584,4
41646,7269,12585,5
41647,7270,12585,5
41648,7271,12585,3
41649,7272,12585,5
41650,7269,12586,3
41651,7270,12586,2
41652,7271,12586,4
41653,7272,12586,5
41654,7269,12587,5
41655,7270,12587,3
41656,7271,12587,3
41657,7272,12587,2
41658,7269,12588,1
41659,7270,12588,4
41660,7271,12588,4
41661,7272,12588,1
41662,7273,12589,1
41663,7274,12589,4
41664,7275,12589,1
41665,7276,12589,5
41666,7273,12590,2
41667,7274,12590,5
41668,7275,12590,2
41669,7276,12590,4
41670,7273,12591,1
41671,7274,12591,3
41672,7275,12591,3
41673,7276,12591,4
41674,7273,12592,1
41675,7274,12592,5
41676,7275,12592,2
41677,7276,12592,3
41678,7273,12593,5
41679,7274,12593,4
41680,7275,12593,4
41681,7276,12593,3
41682,7273,12594,5
41683,7274,12594,2
41684,7275,12594,2
41685,7276,12594,4
41686,7273,12595,4
41687,7274,12595,1
41688,7275,12595,2
41689,7276,12595,4
41690,7273,12596,3
41691,7274,12596,3
41692,7275,12596,3
41693,7276,12596,3
41694,7273,12597,5
41695,7274,12597,4
41696,7275,12597,2
41697,7276,12597,2
41698,7273,12598,5
41699,7274,12598,4
41700,7275,12598,4
41701,7276,12598,3
41702,7273,12599,4
41703,7274,12599,5
41704,7275,12599,1
41705,7276,12599,5
41706,7277,12600,1
41707,7278,12600,4
41708,7279,12600,5
41709,7280,12600,3
41710,7277,12601,1
41711,7278,12601,1
41712,7279,12601,3
41713,7280,12601,4
41714,7277,12602,4
41715,7278,12602,5
41716,7279,12602,4
41717,7280,12602,2
41718,7277,12603,2
41719,7278,12603,2
41720,7279,12603,2
41721,7280,12603,5
41722,7277,12604,2
41723,7278,12604,1
41724,7279,12604,5
41725,7280,12604,2
41726,7277,12605,3
41727,7278,12605,1
41728,7279,12605,1
41729,7280,12605,4
41730,7277,12606,4
41731,7278,12606,5
41732,7279,12606,1
41733,7280,12606,3
41734,7277,12607,2
41735,7278,12607,4
41736,7279,12607,3
41737,7280,12607,2
41738,7277,12608,2
41739,7278,12608,2
41740,7279,12608,1
41741,7280,12608,2
41742,7277,12609,1
41743,7278,12609,5
41744,7279,12609,3
41745,7280,12609,3
41746,7281,12610,3
41747,7282,12610,3
41748,7283,12610,1
41749,7284,12610,4
41750,7281,12611,4
41751,7282,12611,1
41752,7283,12611,5
41753,7284,12611,5
41754,7285,12612,4
41755,7286,12612,3
41756,7287,12612,2
41757,7288,12612,3
41758,7285,12613,2
41759,7286,12613,1
41760,7287,12613,5
41761,7288,12613,1
41762,7289,12614,4
41763,7290,12614,1
41764,7291,12614,5
41765,7292,12614,4
41766,7289,12615,5
41767,7290,12615,3
41768,7291,12615,5
41769,7292,12615,5
41770,7289,12616,2
41771,7290,12616,2
41772,7291,12616,2
41773,7292,12616,4
41774,7289,12617,2
41775,7290,12617,5
41776,7291,12617,3
41777,7292,12617,1
41778,7289,12618,4
41779,7290,12618,2
41780,7291,12618,2
41781,7292,12618,1
41782,7289,12619,4
41783,7290,12619,5
41784,7291,12619,2
41785,7292,12619,3
41786,7289,12620,2
41787,7290,12620,2
41788,7291,12620,2
41789,7292,12620,2
41790,7289,12621,2
41791,7290,12621,2
41792,7291,12621,2
41793,7292,12621,5
41794,7293,12622,5
41795,7294,12622,3
41796,7295,12622,4
41797,7296,12622,4
41798,7293,12623,1
41799,7294,12623,4
41800,7295,12623,4
41801,7296,12623,3
41802,7297,12624,4
41803,7297,12625,2
41804,7297,12626,4
41805,7297,12627,5
41806,7298,12628,2
41807,7298,12629,2
41808,7298,12630,4
41809,7298,12631,4
41810,7299,12632,2
41811,7300,12632,5
41812,7301,12632,2
41813,7302,12632,3
41814,7299,12633,1
41815,7300,12633,3
41816,7301,12633,4
41817,7302,12633,5
41818,7299,12634,5
41819,7300,12634,2
41820,7301,12634,3
41821,7302,12634,1
41822,7299,12635,5
41823,7300,12635,3
41824,7301,12635,3
41825,7302,12635,3
41826,7303,12636,4
41827,7304,12636,3
41828,7305,12636,4
41829,7306,12636,4
41830,7303,12637,4
41831,7304,12637,3
41832,7305,12637,1
41833,7306,12637,2
41834,7303,12638,2
41835,7304,12638,2
41836,7305,12638,5
41837,7306,12638,1
41838,7303,12639,4
41839,7304,12639,3
41840,7305,12639,4
41841,7306,12639,2
41842,7303,12640,3
41843,7304,12640,2
41844,7305,12640,4
41845,7306,12640,3
41846,7303,12641,1
41847,7304,12641,5
41848,7305,12641,4
41849,7306,12641,2
41850,7303,12642,5
41851,7304,12642,4
41852,7305,12642,3
41853,7306,12642,3
41854,7303,12643,4
41855,7304,12643,2
41856,7305,12643,2
41857,7306,12643,2
41858,7303,12644,4
41859,7304,12644,1
41860,7305,12644,5
41861,7306,12644,2
41862,7303,12645,4
41863,7304,12645,5
41864,7305,12645,1
41865,7306,12645,1
41866,7303,12646,2
41867,7304,12646,2
41868,7305,12646,2
41869,7306,12646,4
41870,7303,12647,5
41871,7304,12647,5
41872,7305,12647,2
41873,7306,12647,1
41874,7303,12648,3
41875,7304,12648,1
41876,7305,12648,4
41877,7306,12648,4
41878,7303,12649,3
41879,7304,12649,5
41880,7305,12649,2
41881,7306,12649,1
41882,7303,12650,2
41883,7304,12650,2
41884,7305,12650,5
41885,7306,12650,4
41886,7303,12651,2
41887,7304,12651,1
41888,7305,12651,1
41889,7306,12651,3
41890,7303,12652,5
41891,7304,12652,1
41892,7305,12652,5
41893,7306,12652,3
41894,7303,12653,2
41895,7304,12653,3
41896,7305,12653,3
41897,7306,12653,3
41898,7307,12654,2
41899,7308,12655,5
41900,7308,12656,4
41901,7308,12657,2
41902,7308,12658,1
41903,7308,12659,4
41904,7308,12660,3
41905,7309,12661,3
41906,7310,12661,4
41907,7311,12661,1
41908,7312,12661,1
41909,7309,12662,5
41910,7310,12662,1
41911,7311,12662,4
41912,7312,12662,2
41913,7309,12663,3
41914,7310,12663,3
41915,7311,12663,2
41916,7312,12663,3
41917,7309,12664,5
41918,7310,12664,2
41919,7311,12664,3
41920,7312,12664,1
41921,7313,12665,1
41922,7314,12666,2
41923,7315,12666,4
41924,7316,12666,1
41925,7317,12666,1
41926,7318,12667,4
41927,7319,12667,1
41928,7320,12667,4
41929,7321,12667,4
41930,7318,12668,3
41931,7319,12668,2
41932,7320,12668,4
41933,7321,12668,2
41934,7326,12669,3
41935,7327,12669,3
41936,7328,12669,5
41937,7329,12669,1
41938,7326,12670,3
41939,7327,12670,3
41940,7328,12670,2
41941,7329,12670,5
41942,7326,12671,5
41943,7327,12671,3
41944,7328,12671,4
41945,7329,12671,4
41946,7330,12672,4
41947,7330,12673,2
41948,7330,12674,5
41949,7331,12675,2
41950,7332,12675,3
41951,7333,12675,3
41952,7334,12675,1
41953,7331,12676,4
41954,7332,12676,3
41955,7333,12676,2
41956,7334,12676,2
41957,7331,12677,2
41958,7332,12677,5
41959,7333,12677,4
41960,7334,12677,2
41961,7331,12678,2
41962,7332,12678,2
41963,7333,12678,4
41964,7334,12678,5
41965,7331,12679,4
41966,7332,12679,4
41967,7333,12679,4
41968,7334,12679,1
41969,7331,12680,3
41970,7332,12680,2
41971,7333,12680,3
41972,7334,12680,4
41973,7331,12681,4
41974,7332,12681,5
41975,7333,12681,3
41976,7334,12681,4
41977,7331,12682,1
41978,7332,12682,3
41979,7333,12682,2
41980,7334,12682,5
41981,7331,12683,1
41982,7332,12683,4
41983,7333,12683,1
41984,7334,12683,4
41985,7331,12684,4
41986,7332,12684,3
41987,7333,12684,2
41988,7334,12684,2
41989,7335,12685,4
41990,7336,12685,1
41991,7337,12685,3
41992,7338,12685,2
41993,7335,12686,4
41994,7336,12686,1
41995,7337,12686,1
41996,7338,12686,5
41997,7335,12687,5
41998,7336,12687,1
41999,7337,12687,2
42000,7338,12687,5
42001,7335,12688,1
42002,7336,12688,4
42003,7337,12688,5
42004,7338,12688,2
42005,7339,12689,5
42006,7340,12689,4
42007,7341,12689,3
42008,7342,12689,2
42009,7343,12690,4
42010,7344,12691,4
42011,7345,12691,1
42012,7346,12691,3
42013,7347,12691,3
42014,7344,12692,3
42015,7345,12692,1
42016,7346,12692,1
42017,7347,12692,1
42018,7344,12693,4
42019,7345,12693,5
42020,7346,12693,5
42021,7347,12693,2
42022,7344,12694,4
42023,7345,12694,1
42024,7346,12694,1
42025,7347,12694,2
42026,7344,12695,5
42027,7345,12695,5
42028,7346,12695,4
42029,7347,12695,1
42030,7344,12696,3
42031,7345,12696,4
42032,7346,12696,3
42033,7347,12696,3
42034,7344,12697,4
42035,7345,12697,3
42036,7346,12697,2
42037,7347,12697,5
42038,7344,12698,1
42039,7345,12698,2
42040,7346,12698,5
42041,7347,12698,2
42042,7344,12699,1
42043,7345,12699,3
42044,7346,12699,1
42045,7347,12699,3
42046,7348,12700,1
42047,7349,12700,5
42048,7350,12700,5
42049,7351,12700,2
42050,7348,12701,5
42051,7349,12701,1
42052,7350,12701,4
42053,7351,12701,3
42054,7348,12702,3
42055,7349,12702,5
42056,7350,12702,1
42057,7351,12702,5
42058,7352,12703,4
42059,7353,12703,2
42060,7354,12703,4
42061,7355,12703,3
42062,7352,12704,2
42063,7353,12704,4
42064,7354,12704,4
42065,7355,12704,4
42066,7352,12705,3
42067,7353,12705,1
42068,7354,12705,3
42069,7355,12705,2
42070,7352,12706,3
42071,7353,12706,3
42072,7354,12706,5
42073,7355,12706,2
42074,7352,12707,1
42075,7353,12707,5
42076,7354,12707,5
42077,7355,12707,5
42078,7352,12708,2
42079,7353,12708,3
42080,7354,12708,5
42081,7355,12708,3
42082,7352,12709,5
42083,7353,12709,4
42084,7354,12709,4
42085,7355,12709,5
42086,7352,12710,1
42087,7353,12710,4
42088,7354,12710,1
42089,7355,12710,2
42090,7352,12711,1
42091,7353,12711,4
42092,7354,12711,5
42093,7355,12711,5
42094,7356,12712,5
42095,7356,12713,1
42096,7356,12714,5
42097,7356,12715,5
42098,7357,12716,4
42099,7358,12716,3
42100,7359,12716,3
42101,7360,12716,1
42102,7357,12717,1
42103,7358,12717,3
42104,7359,12717,4
42105,7360,12717,5
42106,7357,12718,5
42107,7358,12718,5
42108,7359,12718,5
42109,7360,12718,4
42110,7357,12719,3
42111,7358,12719,1
42112,7359,12719,3
42113,7360,12719,5
42114,7357,12720,3
42115,7358,12720,5
42116,7359,12720,4
42117,7360,12720,4
42118,7357,12721,4
42119,7358,12721,4
42120,7359,12721,3
42121,7360,12721,3
42122,7357,12722,3
42123,7358,12722,2
42124,7359,12722,3
42125,7360,12722,3
42126,7357,12723,2
42127,7358,12723,5
42128,7359,12723,3
42129,7360,12723,4
42130,7357,12724,2
42131,7358,12724,1
42132,7359,12724,3
42133,7360,12724,3
42134,7361,12725,4
42135,7362,12725,1
42136,7363,12725,3
42137,7364,12725,3
42138,7361,12726,2
42139,7362,12726,3
42140,7363,12726,3
42141,7364,12726,2
42142,7361,12727,3
42143,7362,12727,3
42144,7363,12727,3
42145,7364,12727,5
42146,7361,12728,2
42147,7362,12728,4
42148,7363,12728,5
42149,7364,12728,1
42150,7361,12729,3
42151,7362,12729,3
42152,7363,12729,1
42153,7364,12729,3
42154,7361,12730,3
42155,7362,12730,4
42156,7363,12730,5
42157,7364,12730,3
42158,7361,12731,5
42159,7362,12731,4
42160,7363,12731,3
42161,7364,12731,4
42162,7361,12732,1
42163,7362,12732,2
42164,7363,12732,4
42165,7364,12732,2
42166,7361,12733,1
42167,7362,12733,2
42168,7363,12733,5
42169,7364,12733,2
42170,7365,12734,4
42171,7366,12734,5
42172,7367,12734,4
42173,7368,12734,4
42174,7365,12735,3
42175,7366,12735,1
42176,7367,12735,1
42177,7368,12735,1
42178,7365,12736,5
42179,7366,12736,1
42180,7367,12736,1
42181,7368,12736,3
42182,7365,12737,4
42183,7366,12737,3
42184,7367,12737,4
42185,7368,12737,3
42186,7365,12738,2
42187,7366,12738,3
42188,7367,12738,3
42189,7368,12738,2
42190,7365,12739,3
42191,7366,12739,1
42192,7367,12739,3
42193,7368,12739,3
42194,7365,12740,3
42195,7366,12740,4
42196,7367,12740,3
42197,7368,12740,2
42198,7365,12741,3
42199,7366,12741,3
42200,7367,12741,5
42201,7368,12741,2
42202,7365,12742,3
42203,7366,12742,5
42204,7367,12742,1
42205,7368,12742,3
42206,7365,12743,2
42207,7366,12743,4
42208,7367,12743,4
42209,7368,12743,1
42210,7369,12744,1
42211,7370,12744,2
42212,7371,12744,2
42213,7372,12744,5
42214,7369,12745,3
42215,7370,12745,5
42216,7371,12745,1
42217,7372,12745,3
42218,7369,12746,1
42219,7370,12746,3
42220,7371,12746,3
42221,7372,12746,3
42222,7373,12747,1
42223,7374,12747,2
42224,7375,12747,3
42225,7376,12747,1
42226,7373,12748,3
42227,7374,12748,4
42228,7375,12748,5
42229,7376,12748,4
42230,7373,12749,4
42231,7374,12749,4
42232,7375,12749,1
42233,7376,12749,4
42234,7373,12750,1
42235,7374,12750,1
42236,7375,12750,2
42237,7376,12750,5
42238,7373,12751,3
42239,7374,12751,5
42240,7375,12751,2
42241,7376,12751,5
42242,7373,12752,5
42243,7374,12752,3
42244,7375,12752,5
42245,7376,12752,2
42246,7373,12753,2
42247,7374,12753,2
42248,7375,12753,4
42249,7376,12753,3
42250,7373,12754,3
42251,7374,12754,1
42252,7375,12754,4
42253,7376,12754,2
42254,7373,12755,5
42255,7374,12755,4
42256,7375,12755,1
42257,7376,12755,3
42258,7373,12756,4
42259,7374,12756,3
42260,7375,12756,5
42261,7376,12756,3
42262,7373,12757,3
42263,7374,12757,3
42264,7375,12757,2
42265,7376,12757,1
42266,7377,12758,5
42267,7378,12758,4
42268,7379,12758,5
42269,7380,12758,2
42270,7377,12759,4
42271,7378,12759,3
42272,7379,12759,1
42273,7380,12759,4
42274,7377,12760,5
42275,7378,12760,1
42276,7379,12760,2
42277,7380,12760,5
42278,7377,12761,3
42279,7378,12761,5
42280,7379,12761,1
42281,7380,12761,3
42282,7377,12762,3
42283,7378,12762,3
42284,7379,12762,1
42285,7380,12762,4
42286,7377,12763,1
42287,7378,12763,1
42288,7379,12763,4
42289,7380,12763,3
42290,7377,12764,1
42291,7378,12764,1
42292,7379,12764,4
42293,7380,12764,2
42294,7377,12765,2
42295,7378,12765,5
42296,7379,12765,2
42297,7380,12765,1
42298,7381,12766,2
42299,7382,12766,2
42300,7383,12766,1
42301,7384,12766,5
42302,7381,12767,3
42303,7382,12767,1
42304,7383,12767,2
42305,7384,12767,1
42306,7381,12768,1
42307,7382,12768,1
42308,7383,12768,4
42309,7384,12768,4
42310,7381,12769,4
42311,7382,12769,3
42312,7383,12769,2
42313,7384,12769,1
42314,7381,12770,2
42315,7382,12770,4
42316,7383,12770,5
42317,7384,12770,5
42318,7385,12771,1
42319,7385,12772,5
42320,7385,12773,4
42321,7385,12774,2
42322,7385,12775,5
42323,7385,12776,1
42324,7385,12777,3
42325,7385,12778,1
42326,7385,12779,4
42327,7385,12780,3
42328,7386,12781,5
42329,7387,12782,5
42330,7388,12782,1
42331,7389,12782,5
42332,7390,12782,1
42333,7387,12783,2
42334,7388,12783,2
42335,7389,12783,5
42336,7390,12783,3
42337,7387,12784,1
42338,7388,12784,1
42339,7389,12784,3
42340,7390,12784,4
42341,7387,12785,2
42342,7388,12785,1
42343,7389,12785,3
42344,7390,12785,2
42345,7387,12786,5
42346,7388,12786,3
42347,7389,12786,4
42348,7390,12786,3
42349,7387,12787,1
42350,7388,12787,4
42351,7389,12787,3
42352,7390,12787,3
42353,7387,12788,4
42354,7388,12788,1
42355,7389,12788,5
42356,7390,12788,2
42357,7391,12789,2
42358,7392,12789,2
42359,7393,12789,5
42360,7394,12789,5
42361,7391,12790,4
42362,7392,12790,3
42363,7393,12790,1
42364,7394,12790,3
42365,7391,12791,3
42366,7392,12791,3
42367,7393,12791,1
42368,7394,12791,4
42369,7391,12792,2
42370,7392,12792,2
42371,7393,12792,4
42372,7394,12792,3
42373,7391,12793,4
42374,7392,12793,2
42375,7393,12793,2
42376,7394,12793,4
42377,7391,12794,4
42378,7392,12794,3
42379,7393,12794,4
42380,7394,12794,5
42381,7395,12795,3
42382,7396,12795,2
42383,7397,12795,5
42384,7398,12795,3
42385,7395,12796,4
42386,7396,12796,5
42387,7397,12796,3
42388,7398,12796,1
42389,7395,12797,3
42390,7396,12797,1
42391,7397,12797,2
42392,7398,12797,3
42393,7395,12798,2
42394,7396,12798,2
42395,7397,12798,5
42396,7398,12798,5
42397,7395,12799,3
42398,7396,12799,2
42399,7397,12799,3
42400,7398,12799,5
42401,7395,12800,4
42402,7396,12800,2
42403,7397,12800,5
42404,7398,12800,2
42405,7395,12801,5
42406,7396,12801,3
42407,7397,12801,5
42408,7398,12801,4
42409,7395,12802,1
42410,7396,12802,3
42411,7397,12802,4
42412,7398,12802,5
42413,7395,12803,3
42414,7396,12803,1
42415,7397,12803,5
42416,7398,12803,3
42417,7395,12804,1
42418,7396,12804,5
42419,7397,12804,4
42420,7398,12804,2
42421,7395,12805,3
42422,7396,12805,4
42423,7397,12805,4
42424,7398,12805,4
42425,7395,12806,2
42426,7396,12806,5
42427,7397,12806,5
42428,7398,12806,3
42429,7395,12807,2
42430,7396,12807,1
42431,7397,12807,2
42432,7398,12807,2
42433,7399,12808,3
42434,7399,12809,4
42435,7399,12810,2
42436,7400,12811,2
42437,7401,12811,1
42438,7402,12811,3
42439,7403,12811,3
42440,7400,12812,5
42441,7401,12812,3
42442,7402,12812,3
42443,7403,12812,5
42444,7400,12813,4
42445,7401,12813,5
42446,7402,12813,4
42447,7403,12813,5
42448,7400,12814,2
42449,7401,12814,5
42450,7402,12814,4
42451,7403,12814,5
42452,7400,12815,5
42453,7401,12815,1
42454,7402,12815,1
42455,7403,12815,5
42456,7400,12816,2
42457,7401,12816,3
42458,7402,12816,5
42459,7403,12816,4
42460,7400,12817,3
42461,7401,12817,1
42462,7402,12817,3
42463,7403,12817,3
42464,7400,12818,2
42465,7401,12818,1
42466,7402,12818,3
42467,7403,12818,2
42468,7400,12819,5
42469,7401,12819,3
42470,7402,12819,4
42471,7403,12819,4
42472,7404,12820,2
42473,7405,12820,4
42474,7406,12820,1
42475,7407,12820,1
42476,7404,12821,4
42477,7405,12821,3
42478,7406,12821,5
42479,7407,12821,5
42480,7404,12822,4
42481,7405,12822,1
42482,7406,12822,4
42483,7407,12822,2
42484,7404,12823,5
42485,7405,12823,2
42486,7406,12823,4
42487,7407,12823,2
42488,7408,12824,2
42489,7409,12824,2
42490,7410,12824,2
42491,7411,12824,1
42492,7412,12825,2
42493,7413,12825,1
42494,7414,12825,1
42495,7415,12825,1
42496,7412,12826,2
42497,7413,12826,3
42498,7414,12826,1
42499,7415,12826,5
42500,7412,12827,4
42501,7413,12827,4
42502,7414,12827,3
42503,7415,12827,4
42504,7412,12828,4
42505,7413,12828,4
42506,7414,12828,1
42507,7415,12828,4
42508,7412,12829,2
42509,7413,12829,2
42510,7414,12829,5
42511,7415,12829,3
42512,7416,12830,1
42513,7417,12830,3
42514,7418,12830,4
42515,7419,12830,1
42516,7416,12831,1
42517,7417,12831,5
42518,7418,12831,4
42519,7419,12831,1
42520,7416,12832,4
42521,7417,12832,5
42522,7418,12832,1
42523,7419,12832,2
42524,7416,12833,2
42525,7417,12833,2
42526,7418,12833,1
42527,7419,12833,4
42528,7416,12834,4
42529,7417,12834,5
42530,7418,12834,1
42531,7419,12834,3
42532,7420,12835,4
42533,7421,12835,5
42534,7422,12835,4
42535,7423,12835,2
42536,7420,12836,4
42537,7421,12836,3
42538,7422,12836,5
42539,7423,12836,1
42540,7420,12837,1
42541,7421,12837,2
42542,7422,12837,4
42543,7423,12837,4
42544,7420,12838,2
42545,7421,12838,2
42546,7422,12838,1
42547,7423,12838,3
42548,7420,12839,4
42549,7421,12839,5
42550,7422,12839,5
42551,7423,12839,5
42552,7420,12840,1
42553,7421,12840,1
42554,7422,12840,3
42555,7423,12840,2
42556,7424,12841,5
42557,7425,12841,5
42558,7426,12841,1
42559,7427,12841,3
42560,7424,12842,5
42561,7425,12842,5
42562,7426,12842,1
42563,7427,12842,4
42564,7424,12843,5
42565,7425,12843,1
42566,7426,12843,1
42567,7427,12843,3
42568,7424,12844,2
42569,7425,12844,2
42570,7426,12844,2
42571,7427,12844,3
42572,7424,12845,5
42573,7425,12845,3
42574,7426,12845,3
42575,7427,12845,5
42576,7424,12846,5
42577,7425,12846,4
42578,7426,12846,3
42579,7427,12846,5
42580,7424,12847,3
42581,7425,12847,3
42582,7426,12847,2
42583,7427,12847,1
42584,7424,12848,1
42585,7425,12848,4
42586,7426,12848,2
42587,7427,12848,2
42588,7424,12849,1
42589,7425,12849,5
42590,7426,12849,1
42591,7427,12849,1
42592,7424,12850,2
42593,7425,12850,5
42594,7426,12850,1
42595,7427,12850,3
42596,7424,12851,5
42597,7425,12851,2
42598,7426,12851,5
42599,7427,12851,2
42600,7428,12852,3
42601,7429,12852,1
42602,7430,12852,3
42603,7431,12852,4
42604,7432,12853,1
42605,7433,12853,5
42606,7434,12853,2
42607,7435,12853,1
42608,7436,12854,5
42609,7437,12854,2
42610,7438,12854,3
42611,7439,12854,5
42612,7436,12855,1
42613,7437,12855,3
42614,7438,12855,2
42615,7439,12855,1
42616,7436,12856,3
42617,7437,12856,1
42618,7438,12856,2
42619,7439,12856,2
42620,7436,12857,3
42621,7437,12857,3
42622,7438,12857,4
42623,7439,12857,4
42624,7448,12858,1
42625,7448,12859,1
42626,7448,12860,5
42627,7448,12861,3
42628,7448,12862,2
42629,7448,12863,3
42630,7448,12864,5
42631,7448,12865,2
42632,7449,12866,4
42633,7449,12867,5
